股票代码,会计年度,接待次数,接待机构数,接待机构人员数,基金管理公司,证券公司,保险资产管理公司,寿险公司,投资公司,资产管理公司,期货经纪公司,其它
300134,2015,0,0,0,0,0,0,0,0,0,0,0
300134,2016,0,0,0,0,0,0,0,0,0,0,0
300134,2017,0,0,0,0,0,0,0,0,0,0,0
300134,2018,1,13,13,2,7,0,0,1,2,0,0
300134,2019,1,75,75,9,19,0,3,24,10,0,8
300773,2010,0,0,0,0,0,0,0,0,0,0,0
300773,2011,0,0,0,0,0,0,0,0,0,0,0
300773,2012,0,0,0,0,0,0,0,0,0,0,0
300773,2013,0,0,0,0,0,0,0,0,0,0,0
300773,2014,0,0,0,0,0,0,0,0,0,0,0
300773,2015,0,0,0,0,0,0,0,0,0,0,0
300773,2016,0,0,0,0,0,0,0,0,0,0,0
300773,2017,0,0,0,0,0,0,0,0,0,0,0
300773,2018,0,0,0,0,0,0,0,0,0,0,0
300773,2019,15,43,68,12,13,1,2,4,2,0,6
000426,2010,0,0,0,0,0,0,0,0,0,0,0
000426,2011,0,0,0,0,0,0,0,0,0,0,0
000426,2012,0,0,0,0,0,0,0,0,0,0,0
000426,2013,0,0,0,0,0,0,0,0,0,0,0
000426,2014,0,0,0,0,0,0,0,0,0,0,0
000426,2015,0,0,0,0,0,0,0,0,0,0,0
000426,2016,0,0,0,0,0,0,0,0,0,0,0
000426,2017,0,0,0,0,0,0,0,0,0,0,0
000426,2018,0,0,0,0,0,0,0,0,0,0,0
000426,2019,0,0,0,0,0,0,0,0,0,0,0
000505,2010,0,0,0,0,0,0,0,0,0,0,0
000505,2011,0,0,0,0,0,0,0,0,0,0,0
000505,2012,0,0,0,0,0,0,0,0,0,0,0
000505,2013,0,0,0,0,0,0,0,0,0,0,0
000505,2014,0,0,0,0,0,0,0,0,0,0,0
000505,2015,0,0,0,0,0,0,0,0,0,0,0
000505,2016,0,0,0,0,0,0,0,0,0,0,0
000505,2017,0,0,0,0,0,0,0,0,0,0,0
000505,2018,0,0,0,0,0,0,0,0,0,0,0
000505,2019,0,0,0,0,0,0,0,0,0,0,0
002880,2010,0,0,0,0,0,0,0,0,0,0,0
002880,2011,0,0,0,0,0,0,0,0,0,0,0
002880,2012,0,0,0,0,0,0,0,0,0,0,0
002880,2013,0,0,0,0,0,0,0,0,0,0,0
002880,2014,0,0,0,0,0,0,0,0,0,0,0
002880,2015,0,0,0,0,0,0,0,0,0,0,0
002880,2016,0,0,0,0,0,0,0,0,0,0,0
002880,2017,0,0,0,0,0,0,0,0,0,0,0
002880,2018,0,0,0,0,0,0,0,0,0,0,0
002880,2019,0,0,0,0,0,0,0,0,0,0,0
300832,2010,0,0,0,0,0,0,0,0,0,0,0
300832,2011,0,0,0,0,0,0,0,0,0,0,0
300832,2012,0,0,0,0,0,0,0,0,0,0,0
300832,2013,0,0,0,0,0,0,0,0,0,0,0
300832,2014,0,0,0,0,0,0,0,0,0,0,0
300832,2015,0,0,0,0,0,0,0,0,0,0,0
300832,2016,0,0,0,0,0,0,0,0,0,0,0
300832,2017,0,0,0,0,0,0,0,0,0,0,0
300832,2018,0,0,0,0,0,0,0,0,0,0,0
300832,2019,0,0,0,0,0,0,0,0,0,0,0
000517,2010,0,0,0,0,0,0,0,0,0,0,0
000517,2011,0,0,0,0,0,0,0,0,0,0,0
000517,2012,0,0,0,0,0,0,0,0,0,0,0
000517,2013,0,0,0,0,0,0,0,0,0,0,0
000517,2014,0,0,0,0,0,0,0,0,0,0,0
000517,2015,0,0,0,0,0,0,0,0,0,0,0
000517,2016,0,0,0,0,0,0,0,0,0,0,0
000517,2017,0,0,0,0,0,0,0,0,0,0,0
000517,2018,0,0,0,0,0,0,0,0,0,0,0
000517,2019,0,0,0,0,0,0,0,0,0,0,0
000711,2010,0,0,0,0,0,0,0,0,0,0,0
000711,2011,0,0,0,0,0,0,0,0,0,0,0
000711,2012,0,0,0,0,0,0,0,0,0,0,0
000711,2013,0,0,0,0,0,0,0,0,0,0,0
000711,2014,0,0,0,0,0,0,0,0,0,0,0
000711,2015,0,0,0,0,0,0,0,0,0,0,0
000711,2016,0,0,0,0,0,0,0,0,0,0,0
000711,2017,0,0,0,0,0,0,0,0,0,0,0
000711,2018,0,0,0,0,0,0,0,0,0,0,0
000711,2019,1,15,16,2,10,0,0,1,2,0,0
000875,2010,0,0,0,0,0,0,0,0,0,0,0
000875,2011,0,0,0,0,0,0,0,0,0,0,0
000875,2012,0,0,0,0,0,0,0,0,0,0,0
000875,2013,0,0,0,0,0,0,0,0,0,0,0
000875,2014,0,0,0,0,0,0,0,0,0,0,0
000875,2015,0,0,0,0,0,0,0,0,0,0,0
000875,2016,0,0,0,0,0,0,0,0,0,0,0
000875,2017,0,0,0,0,0,0,0,0,0,0,0
000875,2018,0,0,0,0,0,0,0,0,0,0,0
000875,2019,0,0,0,0,0,0,0,0,0,0,0
002516,2010,0,0,0,0,0,0,0,0,0,0,0
002516,2011,0,0,0,0,0,0,0,0,0,0,0
002516,2012,0,0,0,0,0,0,0,0,0,0,0
002516,2013,0,0,0,0,0,0,0,0,0,0,0
002516,2014,0,0,0,0,0,0,0,0,0,0,0
002516,2015,0,0,0,0,0,0,0,0,0,0,0
002516,2016,0,0,0,0,0,0,0,0,0,0,0
002516,2017,0,0,0,0,0,0,0,0,0,0,0
002516,2018,0,0,0,0,0,0,0,0,0,0,0
002516,2019,0,0,0,0,0,0,0,0,0,0,0
002537,2010,0,0,0,0,0,0,0,0,0,0,0
002537,2011,0,0,0,0,0,0,0,0,0,0,0
002537,2012,0,0,0,0,0,0,0,0,0,0,0
002537,2013,0,0,0,0,0,0,0,0,0,0,0
002537,2014,0,0,0,0,0,0,0,0,0,0,0
002537,2015,0,0,0,0,0,0,0,0,0,0,0
002537,2016,0,0,0,0,0,0,0,0,0,0,0
002537,2017,0,0,0,0,0,0,0,0,0,0,0
002537,2018,0,0,0,0,0,0,0,0,0,0,0
002537,2019,0,0,0,0,0,0,0,0,0,0,0
000698,2010,0,0,0,0,0,0,0,0,0,0,0
000698,2011,0,0,0,0,0,0,0,0,0,0,0
000698,2012,0,0,0,0,0,0,0,0,0,0,0
000698,2013,0,0,0,0,0,0,0,0,0,0,0
000698,2014,0,0,0,0,0,0,0,0,0,0,0
000698,2015,0,0,0,0,0,0,0,0,0,0,0
000698,2016,0,0,0,0,0,0,0,0,0,0,0
000698,2017,0,0,0,0,0,0,0,0,0,0,0
000698,2018,0,0,0,0,0,0,0,0,0,0,0
000698,2019,0,0,0,0,0,0,0,0,0,0,0
002604,2010,0,0,0,0,0,0,0,0,0,0,0
002604,2011,0,0,0,0,0,0,0,0,0,0,0
002604,2012,0,0,0,0,0,0,0,0,0,0,0
002604,2013,0,0,0,0,0,0,0,0,0,0,0
002604,2014,0,0,0,0,0,0,0,0,0,0,0
002604,2015,0,0,0,0,0,0,0,0,0,0,0
002604,2016,0,0,0,0,0,0,0,0,0,0,0
002604,2017,0,0,0,0,0,0,0,0,0,0,0
002604,2018,0,0,0,0,0,0,0,0,0,0,0
002604,2019,0,0,0,0,0,0,0,0,0,0,0
002695,2010,0,0,0,0,0,0,0,0,0,0,0
002695,2011,0,0,0,0,0,0,0,0,0,0,0
002695,2012,0,0,0,0,0,0,0,0,0,0,0
002695,2013,0,0,0,0,0,0,0,0,0,0,0
002695,2014,0,0,0,0,0,0,0,0,0,0,0
002695,2015,0,0,0,0,0,0,0,0,0,0,0
002695,2016,0,0,0,0,0,0,0,0,0,0,0
002695,2017,0,0,0,0,0,0,0,0,0,0,0
002695,2018,2,0,0,0,0,0,0,0,0,0,0
002695,2019,7,35,39,15,7,1,0,9,3,0,0
300513,2010,0,0,0,0,0,0,0,0,0,0,0
300513,2011,0,0,0,0,0,0,0,0,0,0,0
300513,2012,0,0,0,0,0,0,0,0,0,0,0
300513,2013,0,0,0,0,0,0,0,0,0,0,0
300513,2014,0,0,0,0,0,0,0,0,0,0,0
300513,2015,0,0,0,0,0,0,0,0,0,0,0
300513,2016,0,0,0,0,0,0,0,0,0,0,0
300513,2017,0,0,0,0,0,0,0,0,0,0,0
300513,2018,0,0,0,0,0,0,0,0,0,0,0
300513,2019,1,13,13,1,6,0,0,3,2,0,1
001896,2010,0,0,0,0,0,0,0,0,0,0,0
001896,2011,0,0,0,0,0,0,0,0,0,0,0
001896,2012,0,0,0,0,0,0,0,0,0,0,0
001896,2013,0,0,0,0,0,0,0,0,0,0,0
001896,2014,0,0,0,0,0,0,0,0,0,0,0
001896,2015,0,0,0,0,0,0,0,0,0,0,0
001896,2016,0,0,0,0,0,0,0,0,0,0,0
001896,2017,0,0,0,0,0,0,0,0,0,0,0
001896,2018,0,0,0,0,0,0,0,0,0,0,0
001896,2019,0,0,0,0,0,0,0,0,0,0,0
300133,2010,0,0,0,0,0,0,0,0,0,0,0
300133,2011,0,0,0,0,0,0,0,0,0,0,0
300133,2012,0,0,0,0,0,0,0,0,0,0,0
300133,2013,0,0,0,0,0,0,0,0,0,0,0
300133,2014,0,0,0,0,0,0,0,0,0,0,0
300133,2015,0,0,0,0,0,0,0,0,0,0,0
300133,2016,0,0,0,0,0,0,0,0,0,0,0
300133,2017,0,0,0,0,0,0,0,0,0,0,0
300133,2018,0,0,0,0,0,0,0,0,0,0,0
300133,2019,0,0,0,0,0,0,0,0,0,0,0
300130,2010,0,0,0,0,0,0,0,0,0,0,0
300130,2011,0,0,0,0,0,0,0,0,0,0,0
300130,2012,0,0,0,0,0,0,0,0,0,0,0
300130,2013,0,0,0,0,0,0,0,0,0,0,0
300130,2014,0,0,0,0,0,0,0,0,0,0,0
300130,2015,0,0,0,0,0,0,0,0,0,0,0
300130,2016,0,0,0,0,0,0,0,0,0,0,0
300130,2017,0,0,0,0,0,0,0,0,0,0,0
300130,2018,0,0,0,0,0,0,0,0,0,0,0
300130,2019,1,8,8,6,2,0,0,0,0,0,0
300677,2010,0,0,0,0,0,0,0,0,0,0,0
300677,2011,0,0,0,0,0,0,0,0,0,0,0
300677,2012,0,0,0,0,0,0,0,0,0,0,0
300677,2013,0,0,0,0,0,0,0,0,0,0,0
300677,2014,0,0,0,0,0,0,0,0,0,0,0
300677,2015,0,0,0,0,0,0,0,0,0,0,0
300677,2016,0,0,0,0,0,0,0,0,0,0,0
300677,2017,0,0,0,0,0,0,0,0,0,0,0
300677,2018,0,0,0,0,0,0,0,0,0,0,0
300677,2019,1,6,7,2,1,1,0,0,2,0,0
300777,2010,0,0,0,0,0,0,0,0,0,0,0
300777,2011,0,0,0,0,0,0,0,0,0,0,0
300777,2012,0,0,0,0,0,0,0,0,0,0,0
300777,2013,0,0,0,0,0,0,0,0,0,0,0
300777,2014,0,0,0,0,0,0,0,0,0,0,0
300777,2015,0,0,0,0,0,0,0,0,0,0,0
300777,2016,0,0,0,0,0,0,0,0,0,0,0
300777,2017,0,0,0,0,0,0,0,0,0,0,0
300777,2018,0,0,0,0,0,0,0,0,0,0,0
300777,2019,1,9,9,6,1,0,0,0,0,0,1
000078,2010,0,0,0,0,0,0,0,0,0,0,0
000078,2011,0,0,0,0,0,0,0,0,0,0,0
000078,2012,0,0,0,0,0,0,0,0,0,0,0
000078,2013,0,0,0,0,0,0,0,0,0,0,0
000078,2014,0,0,0,0,0,0,0,0,0,0,0
000078,2015,0,0,0,0,0,0,0,0,0,0,0
000078,2016,0,0,0,0,0,0,0,0,0,0,0
000078,2017,0,0,0,0,0,0,0,0,0,0,0
000078,2018,0,0,0,0,0,0,0,0,0,0,0
000078,2019,0,0,0,0,0,0,0,0,0,0,0
000703,2010,0,0,0,0,0,0,0,0,0,0,0
000703,2011,0,0,0,0,0,0,0,0,0,0,0
000703,2012,0,0,0,0,0,0,0,0,0,0,0
000703,2013,0,0,0,0,0,0,0,0,0,0,0
000703,2014,0,0,0,0,0,0,0,0,0,0,0
000703,2015,0,0,0,0,0,0,0,0,0,0,0
000703,2016,0,0,0,0,0,0,0,0,0,0,0
000703,2017,0,0,0,0,0,0,0,0,0,0,0
000703,2018,1,0,0,0,0,0,0,0,0,0,0
000703,2019,14,154,176,34,37,3,7,28,9,3,24
002160,2010,0,0,0,0,0,0,0,0,0,0,0
002160,2011,0,0,0,0,0,0,0,0,0,0,0
002160,2012,0,0,0,0,0,0,0,0,0,0,0
002160,2013,0,0,0,0,0,0,0,0,0,0,0
002160,2014,0,0,0,0,0,0,0,0,0,0,0
002160,2015,0,0,0,0,0,0,0,0,0,0,0
002160,2016,0,0,0,0,0,0,0,0,0,0,0
002160,2017,0,0,0,0,0,0,0,0,0,0,0
002160,2018,0,0,0,0,0,0,0,0,0,0,0
002160,2019,0,0,0,0,0,0,0,0,0,0,0
002248,2010,0,0,0,0,0,0,0,0,0,0,0
002248,2011,0,0,0,0,0,0,0,0,0,0,0
002248,2012,0,0,0,0,0,0,0,0,0,0,0
002248,2013,0,0,0,0,0,0,0,0,0,0,0
002248,2014,0,0,0,0,0,0,0,0,0,0,0
002248,2015,0,0,0,0,0,0,0,0,0,0,0
002248,2016,0,0,0,0,0,0,0,0,0,0,0
002248,2017,0,0,0,0,0,0,0,0,0,0,0
002248,2018,0,0,0,0,0,0,0,0,0,0,0
002248,2019,0,0,0,0,0,0,0,0,0,0,0
000798,2010,0,0,0,0,0,0,0,0,0,0,0
000798,2011,0,0,0,0,0,0,0,0,0,0,0
000798,2012,0,0,0,0,0,0,0,0,0,0,0
000798,2013,0,0,0,0,0,0,0,0,0,0,0
000798,2014,0,0,0,0,0,0,0,0,0,0,0
000798,2015,0,0,0,0,0,0,0,0,0,0,0
000798,2016,0,0,0,0,0,0,0,0,0,0,0
000798,2017,0,0,0,0,0,0,0,0,0,0,0
000798,2018,0,0,0,0,0,0,0,0,0,0,0
000798,2019,0,0,0,0,0,0,0,0,0,0,0
002183,2010,0,0,0,0,0,0,0,0,0,0,0
002183,2011,0,0,0,0,0,0,0,0,0,0,0
002183,2012,0,0,0,0,0,0,0,0,0,0,0
002183,2013,0,0,0,0,0,0,0,0,0,0,0
002183,2014,0,0,0,0,0,0,0,0,0,0,0
002183,2015,0,0,0,0,0,0,0,0,0,0,0
002183,2016,0,0,0,0,0,0,0,0,0,0,0
002183,2017,0,0,0,0,0,0,0,0,0,0,0
002183,2018,0,0,0,0,0,0,0,0,0,0,0
002183,2019,0,0,0,0,0,0,0,0,0,0,0
002769,2010,0,0,0,0,0,0,0,0,0,0,0
002769,2011,0,0,0,0,0,0,0,0,0,0,0
002769,2012,0,0,0,0,0,0,0,0,0,0,0
002769,2013,0,0,0,0,0,0,0,0,0,0,0
002769,2014,0,0,0,0,0,0,0,0,0,0,0
002769,2015,0,0,0,0,0,0,0,0,0,0,0
002769,2016,0,0,0,0,0,0,0,0,0,0,0
002769,2017,0,0,0,0,0,0,0,0,0,0,0
002769,2018,0,0,0,0,0,0,0,0,0,0,0
002769,2019,0,0,0,0,0,0,0,0,0,0,0
002827,2010,0,0,0,0,0,0,0,0,0,0,0
002827,2011,0,0,0,0,0,0,0,0,0,0,0
002827,2012,0,0,0,0,0,0,0,0,0,0,0
002827,2013,0,0,0,0,0,0,0,0,0,0,0
002827,2014,0,0,0,0,0,0,0,0,0,0,0
002827,2015,0,0,0,0,0,0,0,0,0,0,0
002827,2016,0,0,0,0,0,0,0,0,0,0,0
002827,2017,0,0,0,0,0,0,0,0,0,0,0
002827,2018,0,0,0,0,0,0,0,0,0,0,0
002827,2019,0,0,0,0,0,0,0,0,0,0,0
300350,2010,0,0,0,0,0,0,0,0,0,0,0
300350,2011,0,0,0,0,0,0,0,0,0,0,0
300350,2012,0,0,0,0,0,0,0,0,0,0,0
300350,2013,0,0,0,0,0,0,0,0,0,0,0
300350,2014,0,0,0,0,0,0,0,0,0,0,0
300350,2015,0,0,0,0,0,0,0,0,0,0,0
300350,2016,0,0,0,0,0,0,0,0,0,0,0
300350,2017,0,0,0,0,0,0,0,0,0,0,0
300350,2018,0,0,0,0,0,0,0,0,0,0,0
300350,2019,0,0,0,0,0,0,0,0,0,0,0
000809,2010,0,0,0,0,0,0,0,0,0,0,0
000809,2011,0,0,0,0,0,0,0,0,0,0,0
000809,2012,0,0,0,0,0,0,0,0,0,0,0
000809,2013,0,0,0,0,0,0,0,0,0,0,0
000809,2014,0,0,0,0,0,0,0,0,0,0,0
000809,2015,0,0,0,0,0,0,0,0,0,0,0
000809,2016,0,0,0,0,0,0,0,0,0,0,0
000809,2017,0,0,0,0,0,0,0,0,0,0,0
000809,2018,0,0,0,0,0,0,0,0,0,0,0
000809,2019,0,0,0,0,0,0,0,0,0,0,0
002800,2010,0,0,0,0,0,0,0,0,0,0,0
002800,2011,0,0,0,0,0,0,0,0,0,0,0
002800,2012,0,0,0,0,0,0,0,0,0,0,0
002800,2013,0,0,0,0,0,0,0,0,0,0,0
002800,2014,0,0,0,0,0,0,0,0,0,0,0
002800,2015,0,0,0,0,0,0,0,0,0,0,0
002800,2016,0,0,0,0,0,0,0,0,0,0,0
002800,2017,0,0,0,0,0,0,0,0,0,0,0
002800,2018,0,0,0,0,0,0,0,0,0,0,0
002800,2019,1,8,12,0,0,0,0,6,1,0,1
300649,2010,0,0,0,0,0,0,0,0,0,0,0
300649,2011,0,0,0,0,0,0,0,0,0,0,0
300649,2012,0,0,0,0,0,0,0,0,0,0,0
300649,2013,0,0,0,0,0,0,0,0,0,0,0
300649,2014,0,0,0,0,0,0,0,0,0,0,0
300649,2015,0,0,0,0,0,0,0,0,0,0,0
300649,2016,0,0,0,0,0,0,0,0,0,0,0
300649,2017,0,0,0,0,0,0,0,0,0,0,0
300649,2018,0,0,0,0,0,0,0,0,0,0,0
300649,2019,1,11,11,1,2,0,0,3,2,0,2
300100,2010,0,0,0,0,0,0,0,0,0,0,0
300100,2011,0,0,0,0,0,0,0,0,0,0,0
300100,2012,0,0,0,0,0,0,0,0,0,0,0
300100,2013,0,0,0,0,0,0,0,0,0,0,0
300100,2014,0,0,0,0,0,0,0,0,0,0,0
300100,2015,0,0,0,0,0,0,0,0,0,0,0
300100,2016,0,0,0,0,0,0,0,0,0,0,0
300100,2017,0,0,0,0,0,0,0,0,0,0,0
300100,2018,0,0,0,0,0,0,0,0,0,0,0
300100,2019,0,0,0,0,0,0,0,0,0,0,0
000948,2010,0,0,0,0,0,0,0,0,0,0,0
000948,2011,0,0,0,0,0,0,0,0,0,0,0
000948,2012,0,0,0,0,0,0,0,0,0,0,0
000948,2013,0,0,0,0,0,0,0,0,0,0,0
000948,2014,0,0,0,0,0,0,0,0,0,0,0
000948,2015,0,0,0,0,0,0,0,0,0,0,0
000948,2016,0,0,0,0,0,0,0,0,0,0,0
000948,2017,0,0,0,0,0,0,0,0,0,0,0
000948,2018,0,0,0,0,0,0,0,0,0,0,0
000948,2019,0,0,0,0,0,0,0,0,0,0,0
002063,2010,0,0,0,0,0,0,0,0,0,0,0
002063,2011,0,0,0,0,0,0,0,0,0,0,0
002063,2012,0,0,0,0,0,0,0,0,0,0,0
002063,2013,0,0,0,0,0,0,0,0,0,0,0
002063,2014,0,0,0,0,0,0,0,0,0,0,0
002063,2015,1,1,1,0,0,0,0,1,0,0,0
002063,2016,0,0,0,0,0,0,0,0,0,0,0
002063,2017,0,0,0,0,0,0,0,0,0,0,0
002063,2018,0,0,0,0,0,0,0,0,0,0,0
002063,2019,3,9,11,3,4,0,0,1,1,0,0
002333,2010,0,0,0,0,0,0,0,0,0,0,0
002333,2011,0,0,0,0,0,0,0,0,0,0,0
002333,2012,0,0,0,0,0,0,0,0,0,0,0
002333,2013,0,0,0,0,0,0,0,0,0,0,0
002333,2014,0,0,0,0,0,0,0,0,0,0,0
002333,2015,0,0,0,0,0,0,0,0,0,0,0
002333,2016,0,0,0,0,0,0,0,0,0,0,0
002333,2017,0,0,0,0,0,0,0,0,0,0,0
002333,2018,0,0,0,0,0,0,0,0,0,0,0
002333,2019,0,0,0,0,0,0,0,0,0,0,0
002049,2010,0,0,0,0,0,0,0,0,0,0,0
002049,2011,0,0,0,0,0,0,0,0,0,0,0
002049,2012,0,0,0,0,0,0,0,0,0,0,0
002049,2013,0,0,0,0,0,0,0,0,0,0,0
002049,2014,0,0,0,0,0,0,0,0,0,0,0
002049,2015,0,0,0,0,0,0,0,0,0,0,0
002049,2016,0,0,0,0,0,0,0,0,0,0,0
002049,2017,0,0,0,0,0,0,0,0,0,0,0
002049,2018,0,0,0,0,0,0,0,0,0,0,0
002049,2019,2,7,8,3,2,0,0,0,1,0,0
300073,2010,0,0,0,0,0,0,0,0,0,0,0
300073,2011,0,0,0,0,0,0,0,0,0,0,0
300073,2012,0,0,0,0,0,0,0,0,0,0,0
300073,2013,0,0,0,0,0,0,0,0,0,0,0
300073,2014,0,0,0,0,0,0,0,0,0,0,0
300073,2015,0,0,0,0,0,0,0,0,0,0,0
300073,2016,0,0,0,0,0,0,0,0,0,0,0
300073,2017,0,0,0,0,0,0,0,0,0,0,0
300073,2018,2,13,13,0,11,0,0,0,1,0,1
300073,2019,8,71,99,5,11,0,3,12,5,0,32
300002,2010,0,0,0,0,0,0,0,0,0,0,0
300002,2011,0,0,0,0,0,0,0,0,0,0,0
300002,2012,0,0,0,0,0,0,0,0,0,0,0
300002,2013,0,0,0,0,0,0,0,0,0,0,0
300002,2014,0,0,0,0,0,0,0,0,0,0,0
300002,2015,0,0,0,0,0,0,0,0,0,0,0
300002,2016,0,0,0,0,0,0,0,0,0,0,0
300002,2017,0,0,0,0,0,0,0,0,0,0,0
300002,2018,0,0,0,0,0,0,0,0,0,0,0
300002,2019,0,0,0,0,0,0,0,0,0,0,0
300222,2010,0,0,0,0,0,0,0,0,0,0,0
300222,2011,0,0,0,0,0,0,0,0,0,0,0
300222,2012,0,0,0,0,0,0,0,0,0,0,0
300222,2013,0,0,0,0,0,0,0,0,0,0,0
300222,2014,1,1,1,0,0,0,0,1,0,0,0
300222,2015,1,1,1,0,0,0,0,1,0,0,0
300222,2016,0,0,0,0,0,0,0,0,0,0,0
300222,2017,0,0,0,0,0,0,0,0,0,0,0
300222,2018,0,0,0,0,0,0,0,0,0,0,0
300222,2019,0,0,0,0,0,0,0,0,0,0,0
002316,2010,0,0,0,0,0,0,0,0,0,0,0
002316,2011,0,0,0,0,0,0,0,0,0,0,0
002316,2012,0,0,0,0,0,0,0,0,0,0,0
002316,2013,0,0,0,0,0,0,0,0,0,0,0
002316,2014,0,0,0,0,0,0,0,0,0,0,0
002316,2015,0,0,0,0,0,0,0,0,0,0,0
002316,2016,0,0,0,0,0,0,0,0,0,0,0
002316,2017,0,0,0,0,0,0,0,0,0,0,0
002316,2018,0,0,0,0,0,0,0,0,0,0,0
002316,2019,0,0,0,0,0,0,0,0,0,0,0
002959,2010,0,0,0,0,0,0,0,0,0,0,0
002959,2011,0,0,0,0,0,0,0,0,0,0,0
002959,2012,0,0,0,0,0,0,0,0,0,0,0
002959,2013,0,0,0,0,0,0,0,0,0,0,0
002959,2014,0,0,0,0,0,0,0,0,0,0,0
002959,2015,0,0,0,0,0,0,0,0,0,0,0
002959,2016,0,0,0,0,0,0,0,0,0,0,0
002959,2017,0,0,0,0,0,0,0,0,0,0,0
002959,2018,0,0,0,0,0,0,0,0,0,0,0
002959,2019,0,0,0,0,0,0,0,0,0,0,0
300246,2010,0,0,0,0,0,0,0,0,0,0,0
300246,2011,0,0,0,0,0,0,0,0,0,0,0
300246,2012,0,0,0,0,0,0,0,0,0,0,0
300246,2013,0,0,0,0,0,0,0,0,0,0,0
300246,2014,0,0,0,0,0,0,0,0,0,0,0
300246,2015,0,0,0,0,0,0,0,0,0,0,0
300246,2016,1,1,1,0,0,0,0,1,0,0,0
300246,2017,0,0,0,0,0,0,0,0,0,0,0
300246,2018,0,0,0,0,0,0,0,0,0,0,0
300246,2019,1,59,68,1,8,0,1,22,11,0,13
300692,2010,0,0,0,0,0,0,0,0,0,0,0
300692,2011,0,0,0,0,0,0,0,0,0,0,0
300692,2012,0,0,0,0,0,0,0,0,0,0,0
300692,2013,0,0,0,0,0,0,0,0,0,0,0
300692,2014,0,0,0,0,0,0,0,0,0,0,0
300692,2015,0,0,0,0,0,0,0,0,0,0,0
300692,2016,0,0,0,0,0,0,0,0,0,0,0
300692,2017,0,0,0,0,0,0,0,0,0,0,0
300692,2018,0,0,0,0,0,0,0,0,0,0,0
300692,2019,0,0,0,0,0,0,0,0,0,0,0
002672,2010,0,0,0,0,0,0,0,0,0,0,0
002672,2011,0,0,0,0,0,0,0,0,0,0,0
002672,2012,0,0,0,0,0,0,0,0,0,0,0
002672,2013,0,0,0,0,0,0,0,0,0,0,0
002672,2014,0,0,0,0,0,0,0,0,0,0,0
002672,2015,0,0,0,0,0,0,0,0,0,0,0
002672,2016,0,0,0,0,0,0,0,0,0,0,0
002672,2017,0,0,0,0,0,0,0,0,0,0,0
002672,2018,0,0,0,0,0,0,0,0,0,0,0
002672,2019,0,0,0,0,0,0,0,0,0,0,0
300296,2010,0,0,0,0,0,0,0,0,0,0,0
300296,2011,0,0,0,0,0,0,0,0,0,0,0
300296,2012,0,0,0,0,0,0,0,0,0,0,0
300296,2013,0,0,0,0,0,0,0,0,0,0,0
300296,2014,0,0,0,0,0,0,0,0,0,0,0
300296,2015,0,0,0,0,0,0,0,0,0,0,0
300296,2016,0,0,0,0,0,0,0,0,0,0,0
300296,2017,0,0,0,0,0,0,0,0,0,0,0
300296,2018,9,220,289,61,35,6,7,37,30,0,10
300296,2019,21,130,160,35,30,4,5,21,13,0,18
000560,2010,0,0,0,0,0,0,0,0,0,0,0
000560,2011,0,0,0,0,0,0,0,0,0,0,0
000560,2012,0,0,0,0,0,0,0,0,0,0,0
000560,2013,0,0,0,0,0,0,0,0,0,0,0
000560,2014,0,0,0,0,0,0,0,0,0,0,0
000560,2015,0,0,0,0,0,0,0,0,0,0,0
000560,2016,0,0,0,0,0,0,0,0,0,0,0
000560,2017,0,0,0,0,0,0,0,0,0,0,0
000560,2018,0,0,0,0,0,0,0,0,0,0,0
000560,2019,8,39,63,3,14,1,2,8,6,0,4
002450,2010,0,0,0,0,0,0,0,0,0,0,0
002450,2011,0,0,0,0,0,0,0,0,0,0,0
002450,2012,0,0,0,0,0,0,0,0,0,0,0
002450,2013,0,0,0,0,0,0,0,0,0,0,0
002450,2014,0,0,0,0,0,0,0,0,0,0,0
002450,2015,0,0,0,0,0,0,0,0,0,0,0
002450,2016,0,0,0,0,0,0,0,0,0,0,0
002450,2017,0,0,0,0,0,0,0,0,0,0,0
002450,2018,0,0,0,0,0,0,0,0,0,0,0
002450,2019,0,0,0,0,0,0,0,0,0,0,0
002501,2010,0,0,0,0,0,0,0,0,0,0,0
002501,2011,0,0,0,0,0,0,0,0,0,0,0
002501,2012,0,0,0,0,0,0,0,0,0,0,0
002501,2013,0,0,0,0,0,0,0,0,0,0,0
002501,2014,0,0,0,0,0,0,0,0,0,0,0
002501,2015,0,0,0,0,0,0,0,0,0,0,0
002501,2016,0,0,0,0,0,0,0,0,0,0,0
002501,2017,0,0,0,0,0,0,0,0,0,0,0
002501,2018,0,0,0,0,0,0,0,0,0,0,0
002501,2019,0,0,0,0,0,0,0,0,0,0,0
002835,2010,0,0,0,0,0,0,0,0,0,0,0
002835,2011,0,0,0,0,0,0,0,0,0,0,0
002835,2012,0,0,0,0,0,0,0,0,0,0,0
002835,2013,0,0,0,0,0,0,0,0,0,0,0
002835,2014,0,0,0,0,0,0,0,0,0,0,0
002835,2015,0,0,0,0,0,0,0,0,0,0,0
002835,2016,0,0,0,0,0,0,0,0,0,0,0
002835,2017,0,0,0,0,0,0,0,0,0,0,0
002835,2018,0,0,0,0,0,0,0,0,0,0,0
002835,2019,0,0,0,0,0,0,0,0,0,0,0
002912,2010,0,0,0,0,0,0,0,0,0,0,0
002912,2011,0,0,0,0,0,0,0,0,0,0,0
